price_range,body_size,upper_wick,lower_wick,atr,momentum,has_bos_bullish,has_bos_bearish,has_ob_bullish,has_ob_bearish,has_fvg_bullish,has_fvg_bearish,volatility,avg_range,target
171.31000000000495,41.900000000001455,114.94000000000233,14.470000000001164,137.7542857142871,164.12000000000262,0,0,0,1,0,0,0.0021915242864131647,131.8630000000012,1
129.9699999999939,97.31999999999971,6.869999999995343,25.779999999998836,140.50642857142935,133.59000000000378,0,0,0,0,0,0,0.002238739552837084,132.69000000000014,1
92.77000000000407,21.860000000000582,61.20999999999913,9.700000000004366,132.68857142857243,135.0500000000029,0,0,0,0,0,0,0.0021148871781623544,117.07400000000052,1
151.9300000000003,79.66000000000349,46.13999999999942,26.12999999999738,138.63642857142986,42.41000000000349,0,0,0,1,0,0,0.0022070072785267472,124.98800000000047,1
132.39999999999418,75.88000000000466,44.50999999999476,12.009999999994761,130.46214285714345,70.70999999999913,0,0,0,1,0,0,0.0020744164047793705,130.25800000000018,0
519.3099999999977,461.68999999999505,50.330000000001746,7.290000000000873,158.86285714285728,-424.3799999999974,0,0,0,0,0,1,0.0025445183744343333,167.27799999999988,0
636.2099999999991,503.9099999999962,2.819999999999709,129.4800000000032,186.47071428571402,-833.2099999999991,0,0,0,0,0,1,0.0030110796760847366,216.25599999999977,1
257.3500000000058,88.77999999999884,78.01000000000204,90.56000000000495,199.65357142857152,-722.7900000000009,0,0,0,1,0,0,0.0032193117750300283,234.3860000000008,1
437.9800000000032,261.42000000000553,127.0199999999968,49.54000000000087,225.24500000000054,-1067.1000000000058,0,0,0,0,0,0,0.0036477289326629766,257.96900000000096,1
228.4100000000035,49.45999999999913,94.55000000000291,84.40000000000146,230.90928571428645,-1196.0400000000009,0,0,0,0,0,0,0.003742757079131191,275.7640000000007,1
